product_name,product_url,category,status,stars
Olifair Super Combo Pack(Olifair Night Cream and Day Cream),https://yoshops.com/products/olifair-super-combo-pack-olifair-night-cream-and-day-cream,Personal Care,Reviewd,5.0 star rating
OLIFAIR Activated Charcoal Bleach With Tea Tree Essential Oil (335gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-bleach-with-tea-tree-essential-oil-335gm,Personal Care,Reviewd,5.0 star rating
OLIFAIR Unisex Butter Organic Bleach (335 gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-butter-organic-bleach-335-gm1,Personal Care,Reviewd,5.0 star rating
Olifair Gold and Charcoal Whitening Soap (Pack of 2) 200 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-and-charcoal-whitening-soap-pack-of-2-200-gm1,Personal Care,Reviewd,5.0 star rating
Olifair Ultra Gold Whitening Soap (Pack of 4) 400 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-4-400-gm,Personal Care,Reviewd,5.0 star rating
Olifair Ultra Gold Whitening Soap (Pack of 6) 600 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-6-600-gm,Personal Care,Reviewd,5.0 star rating
Olifair Charcoal Whitening Soap 120 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-charcoal-whitening-soap-120-gm,Personal Care,Reviewd,5.0 star rating
"Olifair Facial Kit Combo Pack (Gold, Charcoal, Lightening, Seaweed, Wrinkle) 750 gm(Riya Fruity Soap Free)",https://yoshops.com/products/olifair-facial-kit-combo-pack-gold-charcoal-lightening-seaweed-wrinkle-750-gm,Personal Care,Reviewd,5.0 star rating
OLIFAIR Skin Lightening Facial Kit for Face 150 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-skin-lightening-facial-kit-for-face-150-gm1,Personal Care,Reviewd,5.0 star rating
OLIFAIR Unisex Age lock And Wrinkle Facial Kit 150Gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-age-lock-and-wrinkle-facial-kit-150gm,Personal Care,Reviewd,5.0 star rating
OLIFAIR Unisex Gold Facial Kit For Healthy Skin 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-gold-facial-kit-for-healthy-skin-150gm,Personal Care,Reviewd,5.0 star rating
OLIFAIR Activated Charcoal Face Kit With Tea Tree Essential Oil 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-face-kit-with-tea-tree-essential-oil-150gm,Personal Care,Reviewd,5.0 star rating
OLIFAIR Unisex Seaweed Facial Kit Pack 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-seaweed-facial-kit-pack-150gm,Personal Care,Reviewd,5.0 star rating
Olifair Activated Carbon + Kerovita Gel Refreshing Face Wash 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-carbon-kerovita-gel-refreshing-face-wash-50-ml,Personal Care,Reviewd,5.0 star rating
Olifair Gold Radiance Face Wash for All Skin Types - 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-radiance-face-wash-for-all-skin-types-50-ml,Personal Care,Reviewd,5.0 star rating
Olifair Hydrating Spot Reduction Face Wash - 50ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-hydrating-spot-reduction-face-wash-50ml,Personal Care,NULL,NULL
Olifair Pro-Vitamin C Face Wash - 50 ml (Riya Fruity Soap Free),https://yoshops.com/products/olifair-pro-vitamin-c-face-wash-50-ml,Personal Care,NULL,NULL
Olifair Saffron Face Wash - 120 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-saffron-face-wash-120-ml-free-riya-fruity-soap,Personal Care,Reviewd,5.0 star rating
Olifair Active Light Sunscreen SPF30 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf30-50-ml-free-riya-fruity-soap1,Personal Care,NULL,NULL
Olifair Active Light Sunscreen SPF 50 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-50-50-ml-free-riya-fruity-soap,Personal Care,NULL,NULL
Olifair Active Light Sunscreen SPF 70 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-70-50-ml-free-riya-fruity-soap,Personal Care,NULL,NULL
Olifair Active Light Sunscreen SPF 90 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-90-50-ml-free-riya-fruity-soap,Personal Care,Reviewd,5.0 star rating
OLIFAIR Detoxifying Gold Peel Off Mask - 25 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-detoxifying-gold-peel-off-mask-25-gm-free-riya-fruity-soap,Personal Care,NULL,NULL
OLIFAIR Alkaline De-Tan Scrub - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-scrub-350-gm-free-riya-fruity-soap,Personal Care,NULL,NULL
OLIFAIR Alkaline De-Tan Masque - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-masque-350-gm-free-riya-fruity-soap,Personal Care,NULL,NULL
OLIFAIR Alkaline De-Tan Wash - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-wash-350-gm-free-riya-fruity-soap,Personal Care,NULL,NULL
OLIFAIR Alkaline De-Tan Cream White - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-cream-white-350-gm-free-riya-fruity-soap,Personal Care,Reviewd,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Kids,Reviewd,5.0 star rating
KIPSTA Kids Sports Football Jersey F300 (White),https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-white,Kids,NULL,NULL
KIPSTA Kids Sports Football Jersey F300 (Blue),https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-blue,Kids,NULL,NULL
DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey),https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey,Kids,NULL,NULL
KALENJI Kids Unisex Gym Sports T-Shirt (Blue),https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue,Kids,NULL,NULL
KALENJI Kids Unisex Gym Sports T-Shirt (Red),https://yoshops.com/products/kalenji-kids-unisex-gym-sports-t-shirt-red,Kids,NULL,NULL
Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White),https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white,Kids,NULL,NULL
PUBG T-Shirt Half Sleeve Round Neck (Black),https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black,Kids,NULL,NULL
Navy Blue Canvas shoe for Boys,https://yoshops.com/products/navy-blue-canvas-shoe-for-boys,Kids,NULL,NULL
Yo Lifestyle White with Blue strike Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes,Kids,NULL,NULL
Yo Lifestyle Black Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes,Kids,NULL,NULL
Men Formal Shoes Black Color With Free Sunglasses,https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses,Kids,NULL,NULL
Runners Lightweight Sports shoes for Men (Black),https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black,Kids,NULL,NULL
Men Sports Shoes Runners Lightweight (Yellow-Black),https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black,Kids,NULL,NULL
Men Sports Shoes Runners Lightweight (White-Blue),https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue,Kids,Reviewd,5.0 star rating
Casual Leather Sneakers for Men (Red+Blue),https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1,Kids,Reviewd,5.0 star rating
Casual Sneakers Leather for Men (White+Black),https://yoshops.com/products/casual-sneakers-leather-for-men-white-black,Kids,Reviewd,5.0 star rating
Red Top Genuine Leather Shoes for Men (Brown),https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown,Kids,Reviewd,5.0 star rating
DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey),https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey,Kids Clothing,NULL,NULL
KALENJI Kids Unisex Gym Sports T-Shirt (Blue),https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue,Kids Clothing,NULL,NULL
Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White),https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white,Kids Clothing,NULL,NULL
PUBG T-Shirt Half Sleeve Round Neck (Black),https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black,Kids Clothing,NULL,NULL
Navy Blue Canvas shoe for Boys,https://yoshops.com/products/navy-blue-canvas-shoe-for-boys,Shoes,NULL,NULL
Yo Lifestyle White with Blue strike Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes,Shoes,NULL,NULL
Yo Lifestyle Black Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes,Shoes,NULL,NULL
Men Formal Shoes Black Color With Free Sunglasses,https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses,Shoes,NULL,NULL
Runners Lightweight Sports shoes for Men (Black),https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black,Shoes,NULL,NULL
Men Sports Shoes Runners Lightweight (Yellow-Black),https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black,Shoes,NULL,NULL
Men Sports Shoes Runners Lightweight (White-Blue),https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue,Shoes,Reviewd,5.0 star rating
Casual Leather Sneakers for Men (Red+Blue),https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1,Shoes,Reviewd,5.0 star rating
Casual Sneakers Leather for Men (White+Black),https://yoshops.com/products/casual-sneakers-leather-for-men-white-black,Shoes,Reviewd,5.0 star rating
Red Top Genuine Leather Shoes for Men (Brown),https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown,Shoes,Reviewd,5.0 star rating
1KG Chicken Biryani (Chennai),https://yoshops.com/products/1-kg-chicken-biryani,Foods,Reviewd,5.0 star rating
1 Bucket Chicken Biryani Party Pack 5kg (Chennai),https://yoshops.com/products/1-bucket-chechen-biryani-party-pack-5kg,Foods,Reviewd,5.0 star rating
Quarter Chicken Biryani (Chennai),https://yoshops.com/products/quarter-chicken-biryanichennai,Foods,NULL,NULL
Country Chicken (Desi Murga) raw with skin 1kg(Berhampur),https://yoshops.com/products/country-chicken-desi-murga-raw-with-skin-1kg-berhampur1,Foods,NULL,NULL
Combo Meal Chicken Biriyani (Chennai),https://yoshops.com/products/combo-meal-chechen-biriyani,Foods,NULL,NULL
Fresh Mushrooms Button 200gm (Berhampur),https://yoshops.com/products/fresh-mushrooms-button-200gm-berhampur,Foods,NULL,NULL
Chicken Pakora-200Gm (Chennai),https://yoshops.com/products/chicken-pakora-200gm,Foods,NULL,NULL
River Prawn Small- 4cm 250gm(Berhampur),https://yoshops.com/products/river-prawn-small-4cm-250gm-berhampur,Foods,NULL,NULL
Mutton Curry Cut 500gm (Berhampur),https://yoshops.com/products/mutton-curry-cut-500gm-berhampur,Foods,NULL,NULL
Berhampur Special Masala Papad 250gm,https://yoshops.com/products/pappad-250gm-berhampur,Foods,NULL,NULL
KING'S CLASSIC INSTANT COFFEE,https://yoshops.com/products/king-s-classic-instant-coffee-100-gm,Foods,NULL,NULL
FERNWEH ORIGINALS INSTANT COFFEE,https://yoshops.com/products/fernweh-originals-instant-coffee1,Foods,NULL,NULL
Organic Raw Honey 250Gms,https://yoshops.com/products/organic-raw-honey-250gms,Foods,NULL,NULL
Mutton Biriyani Plate 1/2kg. (Chennai),https://yoshops.com/products/mutton-biriyani,Foods,NULL,NULL
Egg Biriyani Plate 1/2 kg. (Chennai),https://yoshops.com/products/egg-biriyani,Foods,NULL,NULL
Chicken Biryani Plate(Chennai),https://yoshops.com/products/chicken-biryani,Foods,NULL,NULL
Rohu River Fish Raw 1Kg(Berhampur),https://yoshops.com/products/rohu-river-fish-raw-1kg-berhampur,Foods,NULL,NULL
Rohu River Fish Cutting(No Head) 1Kg(Berhampur),https://yoshops.com/products/rohu-river-fish-cutting-no-head-1kg-berhampur,Foods,NULL,NULL
Vakura Catla River Fish Raw 1Kg(Berhampur),https://yoshops.com/products/vakura-catla-river-fish-raw-1kg-berhampur,Foods,NULL,NULL
Vakura Catla River Fish Cutting(No Head) 1Kg(Berhampur),https://yoshops.com/products/vakura-catla-river-fish-cutting-no-head-1kg-berhampur,Foods,NULL,NULL
River Prawn Raw Big-12cm 250gm(Berhampur),https://yoshops.com/products/river-prawn-raw-big-12cm-250gm-berhampur,Foods,NULL,NULL
River Prawn Raw Middium- 6cm 250gm(Berhampur),https://yoshops.com/products/river-prawn-raw-middium-6cm-250gm-berhampur,Foods,NULL,NULL
River Prawn Raw Big-12cm 500gm(Berhampur),https://yoshops.com/products/river-prawn-raw-big-12cm-500gm-berhampur,Foods,NULL,NULL
River Prawn Raw Middium- 6cm 500gm(Berhampur),https://yoshops.com/products/river-prawn-raw-middium-6cm-500gm-berhampur,Foods,NULL,NULL
River Prawn Small- 4cm 500gm(Berhampur),https://yoshops.com/products/river-prawn-small-4cm-500gm-berhampur,Foods,NULL,NULL
Country Chicken (Desi Murga) Clean without skin 1kg(Berhampur),https://yoshops.com/products/country-chicken-desi-murga-clean-without-skin-1kg-berhampur1,Foods,NULL,NULL
Country Chicken (Desi Murga) Curry Cut with skin 500gm(Berhampur),https://yoshops.com/products/country-chicken-desi-murga-curry-cut-with-skin-500gm-berhampur,Foods,NULL,NULL
Country Chicken (Desi Murga) Clean without skin 500gm(Berhampur),https://yoshops.com/products/country-chicken-desi-murga-clean-without-skin-500gm-berhampur1,Foods,NULL,NULL
Mutton Curry Cut 1kg (Berhampur),https://yoshops.com/products/mutton-curry-cut-1kg-berhampur,Foods,NULL,NULL
Mutton Chops Special(kasha) 1kg(Berhampur),https://yoshops.com/products/mutton-chops-special-kasha-1kg-berhampur,Foods,NULL,NULL
Mutton Chops Special(kashi) 500gm(Berhampur),https://yoshops.com/products/mutton-chops-special-kashi-500gm-berhampur,Foods,NULL,NULL
Broiler Chicken Raw Live 2kg(Berhampur),https://yoshops.com/products/broiler-chicken-raw-live-2kg-berhampur1,Foods,NULL,NULL
Broiler Chicken Raw with skin 1kg(Berhampur),https://yoshops.com/products/broiler-chicken-raw-with-skin-1kg-berhampur1,Foods,NULL,NULL
Broiler Chicken Clean without skin 1kg(Berhampur),https://yoshops.com/products/broiler-chicken-clean-without-skin-1kg-berhampur,Foods,NULL,NULL
Broiler Chicken Raw with skin 500gm(Berhampur),https://yoshops.com/products/broiler-chicken-raw-with-skin-500gm-berhampur1,Foods,NULL,NULL
Broiler Chicken Clean without skin 500gm(Berhampur),https://yoshops.com/products/broiler-chicken-clean-without-skin-500gm-berhampur1,Foods,NULL,NULL
Country Chicken (Desi Murga) Eggs 12pcs(Berhampur),https://yoshops.com/products/country-chicken-desi-murga-eggs-12pcs-berhampur,Foods,NULL,NULL
Broiler Eggs 12pcs(Berhampur),https://yoshops.com/products/broiler-eggs-12pcs-berhampur,Foods,NULL,NULL
Cooking OiL 1Liter(Berhampur),https://yoshops.com/products/cooking-oil-1liter-berhampur,Foods,NULL,NULL
Organic Basmati Rice 1Kg(Berhampur),https://yoshops.com/products/organic-basmati-rice-1kg-berhampur,Foods,NULL,NULL
ATTA 1Kg(Berhampur),https://yoshops.com/products/atta-1kg-berhampur,Foods,NULL,NULL
Sweet Pickel 1Kg(Berhampur),https://yoshops.com/products/sweet-pickel-1kg-berhampur,Foods,NULL,NULL
Fresh Paneer 1Kg(Berhampur),https://yoshops.com/products/fresh-paneer-1kg-berhampur1,Foods,NULL,NULL
ROLLED OATS 1Kg(Berhampur),https://yoshops.com/products/rolled-oats-1kg-berhampur,Foods,NULL,NULL
Organic Sattu Maavu Multi-grain Baby Protein powder with dry fruit 1kg-,https://yoshops.com/products/organic-sattu-maavu-multi-grain-baby-protein-powder-with-dry-fruit-1kg,Foods,NULL,NULL
Organic Unpolished Toor Dal 1Kg,https://yoshops.com/products/organic-unpolished-toor-dal-1kg,Foods,NULL,NULL
Organic Cow Ghee 1Litre,https://yoshops.com/products/organic-cow-ghee-1litre,Foods,NULL,NULL
Organic Herbal Tea 500gm,https://yoshops.com/products/organic-herbal-tea-500gm,Foods,NULL,NULL
Organic Filter Coffee Powder 250gm(Berhampur),https://yoshops.com/products/organic-filter-coffee-powder-250gm-berhampur,Foods,NULL,NULL
Fresh Cow Milk 1Liter(Berhampur),https://yoshops.com/products/fresh-cow-milk-1liter-berhampur,Foods,NULL,NULL
Fresh Cow Milk 500ml(Berhampur),https://yoshops.com/products/fresh-cow-milk-500ml-berhampur,Foods,NULL,NULL
Fresh Curd 500ml(Berhampur),https://yoshops.com/products/fresh-curd-500ml-berhampur1,Foods,NULL,NULL
"Organic Spice Masala Combo 500gm- 5 item(Berhampur)-100gm Garam Masala, 100gm Pav Bhaji Masala, 100gm Sambar Powder,100gm Chicken Masala,100gm Biriyani Masala",https://yoshops.com/products/organic-spice-masala-combo-500gm-5-item-berhampur-100gm-garam-masala-100gm-pav-bhaji-masala-100gm-sambar-powder-100gm-chicken-masala-100gm-biriyani-masala,Foods,NULL,NULL
Fresh Paneer 500gm (Berhampur),https://yoshops.com/products/fresh-paneer-500gm-berhampur1,Foods,NULL,NULL
Fresh Paneer 250gm(Berhampur),https://yoshops.com/products/fresh-paneer-250gm-berhampur,Foods,NULL,NULL
AVENTURE GOLD INSTANT COFFEE,https://yoshops.com/products/aventure-gold-instant-coffee,Foods,NULL,NULL
Broiler Eggs 36pcs(Berhampur),https://yoshops.com/products/broiler-eggs-36pcs-berhampur1,Foods,NULL,NULL
Country Chicken (Desi Murga) Eggs 6pcs(Berhampur),https://yoshops.com/products/country-chicken-desi-murga-eggs-6pcs-berhampur,Foods,NULL,NULL
Fresh Mushrooms Button 200gm (Berhampur),https://yoshops.com/products/fresh-mushrooms-button-200gm-berhampur,Organic foods,NULL,NULL
Berhampur Special Masala Papad 250gm,https://yoshops.com/products/pappad-250gm-berhampur,Organic foods,NULL,NULL
KING'S CLASSIC INSTANT COFFEE,https://yoshops.com/products/king-s-classic-instant-coffee-100-gm,Organic foods,NULL,NULL
FERNWEH ORIGINALS INSTANT COFFEE,https://yoshops.com/products/fernweh-originals-instant-coffee1,Organic foods,NULL,NULL
Organic Raw Honey 250Gms,https://yoshops.com/products/organic-raw-honey-250gms,Organic foods,NULL,NULL
Cooking OiL 1Liter(Berhampur),https://yoshops.com/products/cooking-oil-1liter-berhampur,Organic foods,NULL,NULL
Organic Basmati Rice 1Kg(Berhampur),https://yoshops.com/products/organic-basmati-rice-1kg-berhampur,Organic foods,NULL,NULL
ATTA 1Kg(Berhampur),https://yoshops.com/products/atta-1kg-berhampur,Organic foods,NULL,NULL
Sweet Pickel 1Kg(Berhampur),https://yoshops.com/products/sweet-pickel-1kg-berhampur,Organic foods,NULL,NULL
Fresh Paneer 1Kg(Berhampur),https://yoshops.com/products/fresh-paneer-1kg-berhampur1,Organic foods,NULL,NULL
ROLLED OATS 1Kg(Berhampur),https://yoshops.com/products/rolled-oats-1kg-berhampur,Organic foods,NULL,NULL
Organic Sattu Maavu Multi-grain Baby Protein powder with dry fruit 1kg-,https://yoshops.com/products/organic-sattu-maavu-multi-grain-baby-protein-powder-with-dry-fruit-1kg,Organic foods,NULL,NULL
Organic Unpolished Toor Dal 1Kg,https://yoshops.com/products/organic-unpolished-toor-dal-1kg,Organic foods,NULL,NULL
Organic Cow Ghee 1Litre,https://yoshops.com/products/organic-cow-ghee-1litre,Organic foods,NULL,NULL
Organic Herbal Tea 500gm,https://yoshops.com/products/organic-herbal-tea-500gm,Organic foods,NULL,NULL
Organic Filter Coffee Powder 250gm(Berhampur),https://yoshops.com/products/organic-filter-coffee-powder-250gm-berhampur,Organic foods,NULL,NULL
